"#MaryWhalen  - #PortSideNY"
"7/11/23 12:00 AM : 1 Year"
"","","PortSide NewYork","PortSide NewYork","PortSide NewYork","PortSide NewYork","PortSide NewYork","MaryWhalenAQI monitor","MaryWhalenAQI monitor","MaryWhalenAQI monitor","MaryWhalenAQI monitor","MaryWhalenAQI monitor"
"","Barometer","Vantage Vue, Wireless","Vantage Vue, Wireless","Vantage Vue, Wireless","Vantage Vue, Wireless","Vantage Vue, Wireless","AirLink","AirLink","AirLink","AirLink","AirLink"
"","","","","","","","","","","",""
"Date & Time","Barometer - in Hg","Temp - °F","Hum - %","Avg Wind Speed - mph","Avg Wind Dir","Rain - in","AQI","PM 1 - ug/m³","PM 2.5 - ug/m³","PM 10 - ug/m³","Temp - °F"
"11/11/23 4:45 AM","30.24","44","85","2","SSW","0.00","88","20","30","31","41"
"11/11/23 5:00 AM","30.24","44","84","2","SW","0.00","85","20","28","29","41"
"11/11/23 5:15 AM","30.24","44","83","3","SW","0.00","87","21","29","31","41"
"11/11/23 5:30 AM","30.25","44","83","2","SW","0.00","81","19","26","27","41"
"11/11/23 5:45 AM","30.25","44","82","3","W","0.00","71","15","22","22","41"
"11/11/23 6:00 AM","30.25","44","81","2","WSW","0.00","72","16","22","23","42"
"11/11/23 6:15 AM","30.26","44","82","3","SW","0.00","86","20","28","30","41"
"11/11/23 6:30 AM","30.26","44","82","3","SSW","0.00","78","17","25","26","41"
"11/11/23 6:45 AM","30.27","44","82","2","WSW","0.00","73","16","23","24","41"
"11/11/23 7:00 AM","30.27","44","80","3","W","0.00","70","15","21","23","42"
"11/11/23 7:15 AM","30.28","45","77","4","W","0.00","65","14","19","20","42"
"11/11/23 7:30 AM","30.29","45","73","6","W","0.00","57","11","15","16","45"
"11/11/23 7:45 AM","30.30","46","71","7","W","0.00","45","9","11","11","46"
"11/11/23 8:00 AM","30.31","46","70","8","W","0.00","44","9","10","11","48"
"11/11/23 8:15 AM","30.31","47","68","6","W","0.00","44","9","11","11","49"
"11/11/23 8:30 AM","30.31","47","67","6","W","0.00","44","9","11","11","50"
"11/11/23 8:45 AM","30.32","48","64","6","W","0.00","41","8","10","10","51"
"11/11/23 9:00 AM","30.32","48","62","8","WNW","0.00","35","7","8","9","51"
"11/11/23 9:15 AM","30.31","49","62","7","WNW","0.00","36","7","9","9","52"
"11/11/23 9:30 AM","30.31","49","60","7","WNW","0.00","32","6","8","8","53"
"11/11/23 9:45 AM","30.31","50","57","10","NW","0.00","26","5","6","7","53"
"11/11/23 10:00 AM","30.31","50","55","8","WNW","0.00","20","4","5","5","54"
"11/11/23 10:15 AM","30.32","50","53","8","WNW","0.00","16","3","4","4","54"
"11/11/23 10:30 AM","30.32","50","53","8","NW","0.00","14","3","3","4","54"
"11/11/23 10:45 AM","30.32","51","52","8","WNW","0.00","14","3","3","4","55"
"11/11/23 11:00 AM","30.32","51","50","8","WNW","0.00","14","3","4","4","55"
"11/11/23 11:15 AM","30.32","51","49","9","NW","0.00","6","1","2","2","55"
"11/11/23 11:30 AM","30.32","52","47","8","NW","0.00","4","1","1","1","56"
"11/11/23 11:45 AM","30.32","52","45","9","WNW","0.00","2","0","0","1","56"
"11/11/23 12:00 PM","30.31","52","45","9","NW","0.00","2","0","0","0","55"
"11/11/23 12:15 PM","30.31","52","47","9","WNW","0.00","2","0","0","1","55"
"11/11/23 12:30 PM","30.31","53","46","8","WNW","0.00","3","1","1","1","55"
"11/11/23 12:45 PM","30.30","53","48","9","NW","0.00","3","1","1","1","56"
"11/11/23 1:00 PM","30.30","53","45","8","NW","0.00","4","1","1","1","56"
"11/11/23 1:15 PM","30.30","53","47","10","WNW","0.00","4","1","1","1","55"
"11/11/23 1:30 PM","30.30","53","47","8","WNW","0.00","2","0","1","1","54"
"11/11/23 1:45 PM","30.30","53","47","10","NNW","0.00","3","1","1","1","55"
"11/11/23 2:00 PM","30.30","53","45","10","NW","0.00","3","1","1","1","55"
"11/11/23 2:15 PM","30.30","54","44","9","NW","0.00","2","0","1","1","55"
"11/11/23 2:30 PM","30.30","54","46","10","NW","0.00","1","0","0","0","55"
"11/11/23 2:45 PM","30.30","53","47","11","NW","0.00","1","0","0","0","54"
"11/11/23 3:00 PM","30.30","53","48","10","NW","0.00","2","0","0","0","55"
"11/11/23 3:15 PM","30.31","53","51","12","NNW","0.00","2","0","0","0","54"
"11/11/23 3:30 PM","30.32","52","49","11","NNW","0.00","1","0","0","0","52"
"11/11/23 3:45 PM","30.32","52","49","11","NW","0.00","2","0","0","1","51"
"11/11/23 4:00 PM","30.33","52","49","13","NNW","0.00","2","0","0","0","50"
"11/11/23 4:15 PM","30.33","52","51","12","NNW","0.00","2","0","0","0","50"
"11/11/23 4:30 PM","30.34","51","49","14","NW","0.00","2","0","0","0","49"
"11/11/23 4:45 PM","30.34","51","51","12","NW","0.00","1","0","0","0","49"
"11/11/23 5:00 PM","30.35","51","49","12","NW","0.00","1","0","0","0","48"
"11/11/23 5:15 PM","30.35","50","51","13","NW","0.00","2","0","0","0","48"
"11/11/23 5:30 PM","30.36","50","52","13","NNW","0.00","2","0","1","1","48"
"11/11/23 5:45 PM","30.36","50","51","14","NNW","0.00","1","0","0","0","47"
"11/11/23 6:00 PM","30.37","50","51","13","NNW","0.00","2","0","0","0","47"
"11/11/23 6:15 PM","30.38","49","54","11","NNW","0.00","3","1","1","1","47"
"11/11/23 6:30 PM","30.38","49","54","11","NNW","0.00","5","1","1","1","47"
"11/11/23 6:45 PM","30.38","49","52","11","NW","0.00","5","1","1","1","46"
"11/11/23 7:00 PM","30.39","49","55","11","NW","0.00","4","1","1","1","46"
"11/11/23 7:15 PM","30.39","49","54","11","NW","0.00","6","1","2","2","46"
"11/11/23 7:30 PM","30.39","48","54","12","NNW","0.00","6","1","1","2","46"
"11/11/23 7:45 PM","30.40","48","56","14","NNW","0.00","6","1","1","2","46"
"11/11/23 8:00 PM","30.40","48","56","11","NW","0.00","7","2","2","2","45"
"11/11/23 8:15 PM","30.41","47","57","11","NNW","0.00","9","2","2","2","45"
"11/11/23 8:30 PM","30.42","47","56","13","NNW","0.00","9","2","2","2","45"
"11/11/23 8:45 PM","30.42","47","56","13","NW","0.00","7","1","2","2","44"
"11/11/23 9:00 PM","30.42","46","56","10","NW","0.00","9","2","2","2","44"
"11/11/23 9:15 PM","30.42","46","54","11","NW","0.00","9","2","2","2","44"
"11/11/23 9:30 PM","30.43","46","57","10","NW","0.00","10","2","2","2","44"
"11/11/23 9:45 PM","30.43","46","55","9","NW","0.00","11","2","3","3","43"
"11/11/23 10:00 PM","30.43","45","59","8","NW","0.00","10","2","2","3","43"
"11/11/23 10:15 PM","30.44","45","57","9","NW","0.00","12","2","3","3","43"
"11/11/23 10:30 PM","30.44","45","57","9","NW","0.00","11","2","3","3","43"
"11/11/23 10:45 PM","30.44","45","59","9","NW","0.00","13","3","3","3","42"
"11/11/23 11:00 PM","30.43","45","61","9","NNW","0.00","14","3","3","3","42"
"11/11/23 11:15 PM","30.44","45","59","7","NNW","0.00","13","3","3","4","42"
"11/11/23 11:30 PM","30.44","45","60","7","NNW","0.00","14","3","3","4","42"
"11/11/23 11:45 PM","30.44","44","61","7","NNW","0.00","12","2","3","3","42"
"11/12/23 12:00 AM","30.45","44","63","7","NW","0.00","15","3","4","4","42"
"11/12/23 12:15 AM","30.45","44","64","7","NW","0.00","14","3","3","4","42"
"11/12/23 12:30 AM","30.44","44","64","7","NW","0.00","12","2","3","3","42"
"11/12/23 12:45 AM","30.45","44","63","7","NW","0.00","11","2","3","3","41"
"11/12/23 1:00 AM","30.46","44","62","5","NNW","0.00","11","2","3","3","41"
"11/12/23 1:15 AM","30.46","44","62","4","NNW","0.00","14","3","3","4","41"
"11/12/23 1:30 AM","30.46","43","60","4","NNW","0.00","14","3","3","4","41"
"11/12/23 1:45 AM","30.46","42","59","5","N","0.00","10","2","2","3","40"
"11/12/23 2:00 AM","30.45","42","59","6","N","0.00","11","2","3","3","40"
"11/12/23 2:15 AM","30.47","42","58","6","N","0.00","10","2","2","2","39"
"11/12/23 2:30 AM","30.47","41","59","8","N","0.00","10","2","2","2","39"
"11/12/23 2:45 AM","30.47","41","60","7","N","0.00","11","2","3","3","39"
"11/12/23 3:00 AM","30.47","40","62","7","N","0.00","10","2","2","2","38"
"11/12/23 3:15 AM","30.47","40","61","8","N","0.00","9","2","2","2","38"
"11/12/23 3:30 AM","30.47","40","62","6","N","0.00","11","2","3","3","38"
"11/12/23 3:45 AM","30.47","40","61","6","N","0.00","10","2","2","3","38"
"11/12/23 4:00 AM","30.47","40","61","6","N","0.00","8","2","2","2","38"
"11/12/23 4:15 AM","30.47","40","59","6","N","0.00","7","2","2","2","37"
"11/12/23 4:30 AM","30.48","39","62","8","N","0.00","7","2","2","2","37"
"11/12/23 4:45 AM","30.48","39","60","10","N","0.00","8","2","2","2","36"
"11/12/23 5:00 AM","30.49","39","63","8","N","0.00","7","1","2","2","36"
"11/12/23 5:15 AM","30.49","39","61","7","N","0.00","6","1","2","2","36"
"11/12/23 5:30 AM","30.49","39","60","9","N","0.00","6","1","2","2","36"
"11/12/23 5:45 AM","30.49","39","60","9","N","0.00","7","2","2","2","36"
"11/12/23 6:00 AM","30.49","39","63","10","N","0.00","7","1","2","2","36"
"11/12/23 6:15 AM","30.49","39","60","10","N","0.00","6","1","2","2","36"
"11/12/23 6:30 AM","30.49","39","64","8","N","0.00","9","2","2","2","36"
"11/12/23 6:45 AM","30.50","39","63","12","N","0.00","6","1","2","2","37"
"11/12/23 7:00 AM","30.50","39","62","10","N","0.00","6","1","2","2","37"
"11/12/23 7:15 AM","30.51","38","60","10","N","0.00","9","2","2","2","37"
"11/12/23 7:30 AM","30.50","38","60","10","N","0.00","9","2","2","2","39"
"11/12/23 7:45 AM","30.51","38","61","10","N","0.00","11","3","3","3","41"
"11/12/23 8:00 AM","30.52","38","60","9","N","0.00","11","2","3","3","42"
"11/12/23 8:15 AM","30.52","39","60","8","N","0.00","10","2","2","3","43"
"11/12/23 8:30 AM","30.52","39","59","9","N","0.00","10","2","2","3","45"
"11/12/23 8:45 AM","30.52","39","59","7","N","0.00","10","2","2","3","45"
"11/12/23 9:00 AM","30.52","39","60","7","N","0.00","12","2","3","3","45"
"11/12/23 9:15 AM","30.51","40","58","7","N","0.00","12","2","3","3","46"
"11/12/23 9:30 AM","30.51","40","58","7","N","0.00","51","7","12","16","47"
"11/12/23 9:45 AM","30.51","40","58","7","N","0.00","42","6","10","12","50"
"11/12/23 10:00 AM","30.51","40","57","6","N","0.00","18","3","4","5","50"
"11/12/23 10:15 AM","30.51","41","56","6","N","0.00","15","3","4","4","50"
"11/12/23 10:30 AM","30.51","41","56","6","N","0.00","14","3","4","4","49"
"11/12/23 10:45 AM","30.51","41","56","4","N","0.00","15","3","4","4","48"
"11/12/23 11:00 AM","30.50","42","59","4","NNW","0.00","17","3","4","4","48"
"11/12/23 11:15 AM","30.51","41","59","8","NW","0.00","13","3","3","3","45"
"11/12/23 11:30 AM","30.50","42","60","7","NW","0.00","14","3","4","4","46"
"11/12/23 11:45 AM","30.50","42","58","8","NW","0.00","14","3","3","4","47"
"11/12/23 12:00 PM","30.49","42","54","3","W","0.00","24","5","6","6","49"
"11/12/23 12:15 PM","30.49","42","56","6","NW","0.00","19","4","4","5","49"
"11/12/23 12:30 PM","30.49","42","57","4","W","0.00","19","4","4","5","49"
"11/12/23 12:45 PM","30.47","42","56","6","NW","0.00","19","4","4","5","48"
"11/12/23 1:00 PM","30.45","42","56","7","NW","0.00","24","5","6","6","47"
"11/12/23 1:15 PM","30.46","43","56","6","WNW","0.00","21","4","5","5","47"
"11/12/23 1:30 PM","30.45","43","56","4","WNW","0.00","21","4","5","5","47"
"11/12/23 1:45 PM","30.45","43","54","5","NW","0.00","24","4","6","6","47"
"11/12/23 2:00 PM","30.44","43","53","6","NW","0.00","23","4","5","6","48"
"11/12/23 2:15 PM","30.44","43","55","4","NW","0.00","25","5","6","6","48"
"11/12/23 2:30 PM","30.44","44","52","2","WSW","0.00","24","5","6","6","48"
"11/12/23 2:45 PM","30.43","44","54","2","WNW","0.00","25","5","6","6","50"
"11/12/23 3:00 PM","30.43","44","53","6","NW","0.00","25","5","6","6","48"
"11/12/23 3:15 PM","30.42","44","52","6","NW","0.00","28","5","7","7","47"
"11/12/23 3:30 PM","30.42","45","52","5","NNW","0.00","26","5","6","6","48"
"11/12/23 3:45 PM","30.42","44","52","5","NW","0.00","23","4","6","6","48"
"11/12/23 4:00 PM","30.42","45","56","5","NW","0.00","22","4","5","6","47"
"11/12/23 4:15 PM","30.42","45","54","5","NW","0.00","23","5","6","6","46"
"11/12/23 4:30 PM","30.42","45","54","6","NW","0.00","20","4","5","5","44"
"11/12/23 4:45 PM","30.42","44","56","7","NW","0.00","18","4","4","5","43"
"11/12/23 5:00 PM","30.42","44","55","7","NNW","0.00","16","3","4","4","43"
"11/12/23 5:15 PM","30.42","44","56","6","NW","0.00","19","4","4","5","42"
"11/12/23 5:30 PM","30.43","44","56","7","NW","0.00","21","4","5","6","42"
"11/12/23 5:45 PM","30.43","44","54","6","NW","0.00","19","4","5","5","42"
"11/12/23 6:00 PM","30.43","44","54","7","NW","0.00","18","4","4","5","42"
"11/12/23 6:15 PM","30.42","44","55","6","NW","0.00","20","4","5","5","42"
"11/12/23 6:30 PM","30.42","44","58","6","NW","0.00","19","4","4","5","41"
"11/12/23 6:45 PM","30.43","44","57","5","WNW","0.00","15","3","4","4","41"
"11/12/23 7:00 PM","30.43","44","58","6","NW","0.00","13","3","3","3","41"
"11/12/23 7:15 PM","30.43","44","58","7","NW","0.00","17","3","4","4","41"
"11/12/23 7:30 PM","30.42","44","56","7","NW","0.00","16","3","4","4","41"
"11/12/23 7:45 PM","30.43","43","57","7","NW","0.00","19","4","4","5","41"
"11/12/23 8:00 PM","30.43","43","56","6","NW","0.00","17","3","4","4","41"
"11/12/23 8:15 PM","30.43","43","55","3","N","0.00","29","6","7","8","41"
"11/12/23 8:30 PM","30.44","43","54","0","NNE","0.00","46","8","11","11","40"
"11/12/23 8:45 PM","30.43","42","53","1","NNE","0.00","40","7","10","10","40"
"11/12/23 9:00 PM","30.43","42","53","2","N","0.00","40","8","10","10","39"
"11/12/23 9:15 PM","30.43","43","51","4","N","0.00","30","5","7","8","39"
"11/12/23 9:30 PM","30.43","42","51","4","N","0.00","24","4","6","6","39"
"11/12/23 9:45 PM","30.43","42","50","5","N","0.00","18","4","4","5","39"
"11/12/23 10:00 PM","30.43","42","50","5","N","0.00","13","3","3","4","39"
"11/12/23 10:15 PM","30.43","42","50","6","N","0.00","12","2","3","3","39"
"11/12/23 10:30 PM","30.44","42","51","6","N","0.00","16","3","4","4","39"
"11/12/23 10:45 PM","30.44","42","51","5","N","0.00","13","3","3","3","39"
"11/12/23 11:00 PM","30.44","42","51","5","N","0.00","13","2","3","3","39"
"11/12/23 11:15 PM","30.44","42","51","6","N","0.00","12","3","3","3","39"
"11/12/23 11:30 PM","30.44","43","54","6","N","0.00","11","2","3","3","39"
"11/12/23 11:45 PM","30.44","42","50","7","N","0.00","12","2","3","3","39"
"11/13/23 12:00 AM","30.44","42","53","7","N","0.00","10","2","2","2","39"
"11/13/23 12:15 AM","30.44","42","47","6","N","0.00","11","2","3","3","39"
"11/13/23 12:30 AM","30.44","41","49","6","N","0.00","13","3","3","4","38"
"11/13/23 12:45 AM","30.44","40","49","5","N","0.00","14","3","3","3","38"
"11/13/23 1:00 AM","30.45","40","50","5","N","0.00","15","3","4","4","38"
"11/13/23 1:15 AM","30.43","40","50","4","N","0.00","16","3","4","4","37"
"11/13/23 1:30 AM","30.44","40","51","4","N","0.00","16","3","4","4","37"
"11/13/23 1:45 AM","30.44","40","50","3","N","0.00","16","3","4","4","37"
"11/13/23 2:00 AM","30.43","40","60","3","NNW","0.00","24","4","6","6","37"
"11/13/23 2:15 AM","30.43","40","53","2","N","0.00","22","4","5","6","37"
"11/13/23 2:30 AM","30.43","40","52","2","N","0.00","20","4","5","6","37"
"11/13/23 2:45 AM","30.43","39","54","1","NNE","0.00","25","4","6","7","36"
"11/13/23 3:00 AM","30.41","39","55","3","N","0.00","22","4","5","6","36"
"11/13/23 3:15 AM","30.42","39","55","4","N","0.00","26","5","6","7","36"
"11/13/23 3:30 AM","30.41","39","56","3","N","0.00","31","6","8","8","36"
"11/13/23 3:45 AM","30.40","38","60","1","N","0.00","29","6","7","8","36"
"11/13/23 4:00 AM","30.40","38","60","2","NNE","0.00","33","6","8","8","35"
"11/13/23 4:15 AM","30.39","38","64","3","N","0.00","38","8","9","10","35"
"11/13/23 4:30 AM","30.38","38","64","4","N","0.00","40","8","10","10","35"
"11/13/23 4:45 AM","30.38","38","64","4","N","0.00","34","7","8","9","35"
"11/13/23 5:00 AM","30.39","39","63","4","N","0.00","30","6","7","8","36"
"11/13/23 5:15 AM","30.39","39","64","2","N","0.00","32","6","8","8","36"
"11/13/23 5:30 AM","30.39","38","72","4","NW","0.00","41","7","10","11","36"
"11/13/23 5:45 AM","30.38","38","68","1","NW","0.00","42","8","10","11","36"
"11/13/23 6:00 AM","30.39","38","68","2","ENE","0.00","39","7","9","10","35"
"11/13/23 6:15 AM","30.39","38","69","1","SE","0.00","49","9","12","12","36"
"11/13/23 6:30 AM","30.40","38","73","1","S","0.00","49","9","12","12","35"
"11/13/23 6:45 AM","30.39","38","74","1","SSW","0.00","52","9","13","13","35"
"11/13/23 7:00 AM","30.39","38","72","0","S","0.00","48","9","12","12","35"
"11/13/23 7:15 AM","30.40","38","73","1","SSW","0.00","58","11","16","16","36"
"11/13/23 7:30 AM","30.40","39","72","1","SSW","0.00","55","10","14","15","40"
"11/13/23 7:45 AM","30.40","40","72","1","WSW","0.00","53","10","13","14","42"
"11/13/23 8:00 AM","30.40","40","71","2","WSW","0.00","54","10","14","14","44"
"11/13/23 8:15 AM","30.39","40","70","2","WSW","0.00","52","10","12","13","45"
"11/13/23 8:30 AM","30.39","40","68","2","W","0.00","54","11","14","14","46"
"11/13/23 8:45 AM","30.38","40","69","2","NW","0.00","55","11","14","15","49"
"11/13/23 9:00 AM","30.38","41","67","2","SW","0.00","57","12","15","16","49"
"11/13/23 9:15 AM","30.37","42","66","2","SW","0.00","58","12","15","16","49"
"11/13/23 9:30 AM","30.38","42","65","2","SW","0.00","58","12","16","16","49"
"11/13/23 9:45 AM","30.37","42","65","3","SW","0.00","60","13","16","17","49"
"11/13/23 10:00 AM","30.36","42","63","2","SW","0.00","59","12","16","17","50"
