hour,PM2.5_Dyson,AQI_mean,AQI_adj_mean,PM1_mean,PM10_mean,Pressure_mean,Avg.Wind.Speed_mean,Temp_mean,Humidity_mean,Rain_sum,sinWind,cosWind,PM2.5_corrected,Date,ShipAnthem of the Seas,ShipNorwegian Gem,ShipQueen Mary 2,ShipNorwegian Getaway,ShipQueen Victoria,ShipNorwegian Prima,ShipMS Rotterdam,ShipAmera,ShipNorwegian Sun,ShipViking Octantis,ShipCosta Deliziosa,ShipMSC Meraviglia,ShipNorwegian Breakaway,ShipNorwegian Dawn,ShipNorwegian Epic,ShipOcean Explorer,ShipEnchantment of the Seas,ShipLiberty of the Seas,ShipCelebrity Summit,ShipOasis of the Seas,ShipNorwegian Joy,ShipViking Polaris,ShipMarella Discovery,ShipSeven Seas Navigator,ShipSilver Shadow,ShipViking Saturn,ShipCarnival Venezia,ShipViking Neptune,ShipCaribbean Princess,ShipInsignia,ShipCoral Princess,ShipNorwegian Escape,ShipViking Star,ShipSeabourn Quest,ShipEmerald Princess,ShipJewel of the Seas,ShipVista,ShipSeven Seas Mariner,ShipAurora,ShipMein Schiff 6,ShipExplora I,ShipCrystal Serenity,ShipDisney Dream,ShipPacific World,ShipSilver Endeavour,ShipSpirit of Discovery,ShipThe World,ShipNorwegian Sky,ShipBalmoral,ShipMS Europa 2,ShipMS Europa,ShipArtania,ShipNorwegian Jade,ShipSilver Nova,TerminalCLCP,TerminalMCT,TerminalBCT,LineRoyal Caribbean,LineNorwegian Cruise Line,LineCunard,LineHolland America Line,LinePhoenix Reisen Cruises,LineViking Expedition Cruises,LineCosta Cruises,LineMSC Cruises,LineVantage Travel,LineCelebrity Cruises,LineMarella Cruises,LineRegent Seven Seas,LineSilversea Cruises,LineViking Ocean Cruises,LineCarnival Cruise Line,LinePrincess Cruises,LineOceania Cruises,LineViking Expeditions,LineSeabourn,LineP&O Cruises,LineTUI Cruises,LineExplora Journeys,LineCrystal Cruises,LineDisney Cruise Line,LinePeaceboat,LineSaga Cruises,LineThe World Resident Holdings,LineFred Olsen Cruise Lines,LineHapag-Lloyd Cruises,Generator,dayofweek,hourofday,Ships
2023-10-21T14:00:00Z,1,4.625,2.125,1,1.125,29.37375,9.25,56,87.5,0.02,0.29691308508752295,0.95490450826447,0.6885846000000004,2023-10-21T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2,7,10,3
2023-10-21T15:00:00Z,1.5,6.25,2.875,1.375,1.5,29.375,8,55.625,86.375,0,0.6333075387972795,-0.7739002269689111,-0.22968460000000057,2023-10-21T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2,7,11,3
2023-10-21T16:00:00Z,11.75,40.875,23.625,8.75,12.75,29.3425,7.5,58.5,95.125,0,-0.7808362675672484,0.6247357227273372,0.09299080000000082,2023-10-21T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2,7,12,3
2023-10-22T05:00:00Z,0,0,0,0,0,29.56875,12.625,56.125,62.25,0,-0.8494342694705088,0.5276944398504716,-0.9285846000000006,2023-10-22T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,3
2023-10-22T06:00:00Z,0.25,1.5,0.75,0.25,0.5,29.5775,14.375,54.875,64.75,0,-0.9947717873903636,-0.10212292109111011,-1.1411154000000003,2023-10-22T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,2,3
2023-10-22T07:00:00Z,0.625,2.625,1.375,0.625,0.75,29.587500000000002,13.125,53.625,66,0,-0.7245007131715004,-0.6892740504429188,-0.6403892000000004,2023-10-22T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,3,3
2023-10-22T08:00:00Z,0.875,3.25,1.5,0.5,1,29.61,12.75,53,66.875,0,0.908383781763984,0.41813742361592404,-0.3617045999999995,2023-10-22T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,4,3
2023-10-22T09:00:00Z,1,3.625,1.625,0.875,1,29.63375,13.875,51.75,66.75,0,-0.9947717873903636,-0.10212292109111011,-0.6927892,2023-10-22T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,5,3
2023-10-22T10:00:00Z,1.5,7.625,3.5,1.5,1.875,29.6575,14.125,50.75,70,0,-0.8494342694705088,0.5276944398504716,-1.0232799999999995,2023-10-22T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,6,3
2023-10-22T11:00:00Z,1.25,6.625,3.125,1.25,1.625,29.6975,13.625,49.25,73.25,0,-0.8494342694705088,0.5276944398504716,0.1634354000000009,2023-10-22T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,7,3
2023-10-22T12:00:00Z,1.375,5.875,2.75,1.125,1.5,29.73,13.625,49.625,74.875,0,0.6333075387972795,-0.7739002269689111,0.3595308000000008,2023-10-22T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,8,3
2023-10-22T13:00:00Z,1.625,7.5,3.625,1.5,2,29.75125,12.875,50.125,71.875,0,0.9743928735763807,-0.22485223575398003,0.7330353999999994,2023-10-22T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,9,3
2023-10-22T14:00:00Z,0.75,3.375,1.5,0.75,0.875,29.755,11.125,51.75,68.125,0,0.908383781763984,0.41813742361592404,1.2608092000000006,2023-10-22T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,10,3
2023-10-22T15:00:00Z,0,0.5,0.25,0,0.125,29.76375,13.625,50.875,67,0,0.9685065840399422,0.24898794483123576,1.4339754000000005,2023-10-22T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,11,3
2023-10-22T16:00:00Z,0,0,0,0,0,29.568749999999998,13,55.625,62.75,0,0.6333075387972795,-0.7739002269689111,0.8053092,2023-10-22T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,12,3
2023-10-23T05:00:00Z,0,0.125,0.125,0,0,30.0275,11.625,53,63.375,0,0.32054244233452883,-0.9472341540834638,-0.8567800000000005,2023-10-23T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
2023-10-23T06:00:00Z,0,0,0,0,0,30.03375,11,53.875,63.375,0,0.32054244233452883,-0.9472341540834638,-0.8050599999999992,2023-10-23T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
2023-10-23T07:00:00Z,0,0.125,0,0,0,30.04375,10.5,54.5,63,0,-0.32582405495135236,-0.9454304232544339,-0.3344846000000006,2023-10-23T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0
2023-10-23T08:00:00Z,0,0.25,0,0,0,30.06375,9.25,54.5,64.375,0,0.32054244233452883,-0.9472341540834638,-0.11329540000000016,2023-10-23T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,1
2023-10-23T09:00:00Z,0,0.25,0,0,0,30.08625,8.875,53.75,65.875,0,0.832988582340432,-0.5532901785595666,0.1747753999999997,2023-10-23T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,1
2023-10-23T10:00:00Z,0.125,1,0.375,0.125,0.375,30.115000000000002,8.75,51.5,70,0,0.6138874894216196,0.7893935332466443,0.6029307999999993,2023-10-23T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6,1
2023-10-23T11:00:00Z,0.375,1.375,0.75,0.25,0.5,30.1375,7.875,51,70.125,0,-0.9671018744349035,0.25438939534598587,1.0510845999999994,2023-10-23T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,1
2023-10-23T12:00:00Z,0.5,2,1.125,0.5,0.625,30.1675,8.125,51.75,66.375,0,0.9974180049821139,0.07181450645586804,1.7385200000000005,2023-10-23T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,8,1
2023-10-23T13:00:00Z,0.75,3.375,1.625,0.75,1,30.192500000000003,7.375,52.625,66.375,0,-0.6094722472638189,0.792807403986107,1.9130846,2023-10-23T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,9,1
2023-10-23T14:00:00Z,1,3.875,1.75,0.75,1,30.205,6.5,54.25,63.5,0,-0.9671018744349035,0.25438939534598587,2.3785646000000003,2023-10-23T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,10,1
2023-10-23T15:00:00Z,1.375,6,3,1.25,1.625,30.2175,7,55,62.5,0,-0.6094722472638189,0.792807403986107,2.41088,2023-10-23T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,11,1
2023-10-23T16:00:00Z,0.125,0.75,0.25,0.125,0.125,30.02,12.375,52.25,64.875,0,-0.32582405495135236,-0.9454304232544339,2.2614091999999997,2023-10-23T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0
2023-10-24T05:00:00Z,2.625,10.875,5.125,2.25,3,30.32625,4,57,64.875,0,0.46285839340383994,0.8864322352304298,-1.0051400000000008,2023-10-24T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0
2023-10-24T06:00:00Z,2.5,10,4.75,2.125,2.875,30.3175,3,57.625,63.375,0,0.46285839340383994,0.8864322352304298,-0.8923999999999994,2023-10-24T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0
2023-10-24T07:00:00Z,2.125,9.125,4.375,1.875,2.375,30.31375,4.25,56.375,63.625,0,0.9999045445191185,0.013816723562922423,-0.9067954,2023-10-24T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0
2023-10-24T08:00:00Z,2.75,11.125,5.25,2.5,3,30.32,5,55.5,67.25,0,-0.34920914283072213,0.9370448092612392,-0.9232692,2023-10-24T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0
2023-10-24T09:00:00Z,3.625,14.375,6.75,2.875,3.625,30.326249999999998,3.375,54.75,75.5,0,-0.5895898761086014,-0.8077027782484372,-0.2051753999999999,2023-10-24T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0
2023-10-24T10:00:00Z,5.875,24.75,12,4.875,6.75,30.33625,2.375,53.125,83.125,0,0.7614703129026443,-0.648199785998074,0.12021999999999976,2023-10-24T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0
2023-10-24T11:00:00Z,11.25,44.25,22.5,9,12.25,30.34875,1.5,52.25,88,0,-0.6565566393115715,0.7542767259937795,3.1313000000000004,2023-10-24T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0
2023-10-24T12:00:00Z,11.125,44.5,22.125,8.75,12.125,30.357499999999998,2.25,54.75,81,0,-0.8011526357338304,-0.5984600690578581,2.4437599999999997,2023-10-24T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0
2023-10-24T13:00:00Z,9.125,38,18.25,7.375,10.125,30.35875,3.125,56.625,76.625,0,0.2650375604787725,-0.9642380886147679,2.7026092,2023-10-24T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0
2023-10-24T14:00:00Z,8.5,34.875,16.875,7,9.125,30.365,3.875,60.25,70.5,0,0.9515725817076985,0.30742417234522296,3.57934,2023-10-24T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0
2023-10-24T15:00:00Z,10.75,41.75,21.75,8.875,11.5,30.357499999999998,4.5,60.625,66.75,0,0.5647465369527737,0.8252644115674984,3.7518646,2023-10-24T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,0
2023-10-24T16:00:00Z,4.25,18,8.75,3.75,4.5,30.33375,4.5,57.875,64.75,0,0.9743928735763807,-0.22485223575398003,3.7942846,2023-10-24T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,0
2023-10-25T05:00:00Z,8.125,34,16.375,7.125,8.5,30.29125,4.875,60.875,67.25,0,0.4080958218391593,0.9129390999389944,-0.2098399999999998,2023-10-25T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0
2023-10-25T06:00:00Z,9.5,38.875,18.625,8,9.875,30.283749999999998,4.625,62.125,65.375,0,-0.9998620948921858,0.016606962329385515,-0.3455091999999995,2023-10-25T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0
2023-10-25T07:00:00Z,10.25,42.875,20.625,8.5,10.875,30.27375,3.875,62.25,66.5,0,0.5370285427318737,-0.843564072427981,-0.4820308000000004,2023-10-25T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,3,2
2023-10-25T08:00:00Z,12.125,47.875,24.125,9.875,12.875,30.2675,4.5,61.5,67.75,0,0.8812746956992373,0.47260439134673377,-0.6687399999999997,2023-10-25T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,2
2023-10-25T09:00:00Z,13.625,52.125,27.375,10.875,14.375,30.26875,4.875,59.625,71.375,0,0.8812746956992373,0.47260439134673377,0.21618920000000053,2023-10-25T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,5,2
2023-10-25T10:00:00Z,15.875,57.5,31.75,12.625,16.625,30.2725,5.5,58.625,73.75,0,-0.8011526357338304,-0.5984600690578581,2.2289400000000006,2023-10-25T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,6,2
2023-10-25T11:00:00Z,17.5,62.125,35.375,13.875,18.375,30.2775,4.75,58.375,75,0,-0.2677272917401731,-0.9634947313075833,2.8417646000000008,2023-10-25T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,7,2
2023-10-25T12:00:00Z,16.875,59.75,33.625,13,17.75,30.29,3.625,59.25,74.375,0,-0.9807819722719588,0.19510695237824455,3.670089200000001,2023-10-25T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,8,2
