time_stamp,humidity,temperature,pressure,pm2.5_alt,pm1.0_atm,pm10.0_atm,local_datetime,Date,Ship,Line,Type,Guest,Crew,Shore Power Compatibility,Connection,CruiseArrival,nyc_avg_pm2.5,o3,no2,co
2023-09-10T13:00:00Z,100,73.867,970.695,2.9,2.952,4.486,2023-09-10T09:00:00Z,2023-09-10,MSC Meraviglia,MSC Cruises,Full Turn,5000,1536,No,No,TRUE,57,24,11,2
2023-09-10T14:00:00Z,100,75.4,971.087,3.9,4.0595,6.1635,2023-09-10T10:00:00Z,2023-09-10,MSC Meraviglia,MSC Cruises,Full Turn,5000,1536,No,No,TRUE,57,24,11,2
2023-09-10T15:00:00Z,100,76.633,971.326,4.8,5.1685,7.6615,2023-09-10T11:00:00Z,2023-09-10,MSC Meraviglia,MSC Cruises,Full Turn,5000,1536,No,No,TRUE,57,24,11,2
2023-09-10T16:00:00Z,100,77.434,970.791,5.1,5.5635,8.2125,2023-09-10T12:00:00Z,2023-09-10,MSC Meraviglia,MSC Cruises,Full Turn,5000,1536,No,No,TRUE,57,24,11,2
2023-09-10T17:00:00Z,97.367,79.2,970.167,5.6,6.22,8.9055,2023-09-10T13:00:00Z,2023-09-10,MSC Meraviglia,MSC Cruises,Full Turn,5000,1536,No,No,TRUE,57,24,11,2
2023-09-10T18:00:00Z,89.433,80.767,969.526,4.9,5.2655,7.6095,2023-09-10T14:00:00Z,2023-09-10,MSC Meraviglia,MSC Cruises,Full Turn,5000,1536,No,No,TRUE,57,24,11,2
2023-09-10T19:00:00Z,91.4,80.733,969.033,4,4.2015,6.057,2023-09-10T15:00:00Z,2023-09-10,MSC Meraviglia,MSC Cruises,Full Turn,5000,1536,No,No,TRUE,57,24,11,2
2023-09-10T20:00:00Z,86.267,80.334,968.627,4.3,4.606,6.534,2023-09-10T16:00:00Z,2023-09-10,MSC Meraviglia,MSC Cruises,Full Turn,5000,1536,No,No,TRUE,57,24,11,2
2023-09-10T21:00:00Z,97.6,79.933,968.485,4.5,4.72,6.9705,2023-09-10T17:00:00Z,2023-09-10,MSC Meraviglia,MSC Cruises,Full Turn,5000,1536,No,No,TRUE,57,24,11,2
2023-09-10T22:00:00Z,100,78.966,968.726,5,5.284,7.8565,2023-09-10T18:00:00Z,2023-09-10,MSC Meraviglia,MSC Cruises,Full Turn,5000,1536,No,No,TRUE,57,24,11,2
2023-09-10T23:00:00Z,100,77.733,968.688,4.9,5.2945,7.9285,2023-09-10T19:00:00Z,2023-09-10,MSC Meraviglia,MSC Cruises,Full Turn,5000,1536,No,No,TRUE,57,24,11,2
2023-09-11T00:00:00Z,100,77,969.2,5.1,5.373,8.2155,2023-09-10T20:00:00Z,2023-09-10,MSC Meraviglia,MSC Cruises,Full Turn,5000,1536,No,No,TRUE,57,24,11,2
2023-09-11T01:00:00Z,100,76.834,969.21,5.2,5.5885,8.484,2023-09-10T21:00:00Z,2023-09-10,MSC Meraviglia,MSC Cruises,Full Turn,5000,1536,No,No,TRUE,57,24,11,2
2023-09-11T02:00:00Z,100,76.3,968.944,5.1,5.4685,8.1095,2023-09-10T22:00:00Z,2023-09-10,MSC Meraviglia,MSC Cruises,Full Turn,5000,1536,No,No,TRUE,57,24,11,2
2023-09-11T03:00:00Z,100,76.034,968.597,4.9,5.414,7.962,2023-09-10T23:00:00Z,2023-09-10,MSC Meraviglia,MSC Cruises,Full Turn,5000,1536,No,No,TRUE,57,24,11,2
2023-09-11T04:00:00Z,100,76,968.588,5.2,5.681,8.4635,2023-09-11T00:00:00Z,2023-09-11,Queen Mary,Cunard Line,Full Turn,2500,1253,Yes,Yes,TRUE,36,29,14,2
2023-09-11T05:00:00Z,100,76,968.563,4.9,5.37,7.9215,2023-09-11T01:00:00Z,2023-09-11,Queen Mary,Cunard Line,Full Turn,2500,1253,Yes,Yes,TRUE,36,29,14,2
2023-09-11T06:00:00Z,100,75.767,968.053,4.7,5.1365,7.714,2023-09-11T02:00:00Z,2023-09-11,Queen Mary,Cunard Line,Full Turn,2500,1253,Yes,Yes,TRUE,36,29,14,2
2023-09-11T07:00:00Z,100,74.867,967.876,4.4,4.679,7.211,2023-09-11T03:00:00Z,2023-09-11,Queen Mary,Cunard Line,Full Turn,2500,1253,Yes,Yes,TRUE,36,29,14,2
2023-09-11T08:00:00Z,100,75,967.864,4,4.3335,6.379,2023-09-11T04:00:00Z,2023-09-11,Queen Mary,Cunard Line,Full Turn,2500,1253,Yes,Yes,TRUE,36,29,14,2
2023-09-11T09:00:00Z,100,75,967.737,4,4.3835,6.323,2023-09-11T05:00:00Z,2023-09-11,Queen Mary,Cunard Line,Full Turn,2500,1253,Yes,Yes,TRUE,36,29,14,2
2023-09-11T10:00:00Z,100,75,967.815,4.1,4.4145,6.506,2023-09-11T06:00:00Z,2023-09-11,Queen Mary,Cunard Line,Full Turn,2500,1253,Yes,Yes,TRUE,36,29,14,2
2023-09-11T11:00:00Z,100,75,967.827,3.7,4.008,5.8615,2023-09-11T07:00:00Z,2023-09-11,Queen Mary,Cunard Line,Full Turn,2500,1253,Yes,Yes,TRUE,36,29,14,2
2023-09-11T12:00:00Z,100,74.834,967.544,4.7,5.077,7.495,2023-09-11T08:00:00Z,2023-09-11,Queen Mary,Cunard Line,Full Turn,2500,1253,Yes,Yes,TRUE,36,29,14,2
2023-09-11T13:00:00Z,100,77.5,967.894,4.2,4.576,6.6745,2023-09-11T09:00:00Z,2023-09-11,Queen Mary,Cunard Line,Full Turn,2500,1253,Yes,Yes,TRUE,36,29,14,2
2023-09-11T14:00:00Z,98.3,79.6,968.022,3.1,3.185,4.57,2023-09-11T10:00:00Z,2023-09-11,Queen Mary,Cunard Line,Full Turn,2500,1253,Yes,Yes,TRUE,36,29,14,2
2023-09-11T15:00:00Z,84.1,81.633,967.717,2.4,2.2565,3.3315,2023-09-11T11:00:00Z,2023-09-11,Queen Mary,Cunard Line,Full Turn,2500,1253,Yes,Yes,TRUE,36,29,14,2
2023-09-11T16:00:00Z,80.933,81.4,967.501,2.4,2.3125,3.302,2023-09-11T12:00:00Z,2023-09-11,Queen Mary,Cunard Line,Full Turn,2500,1253,Yes,Yes,TRUE,36,29,14,2
2023-09-11T17:00:00Z,72.6,83.533,967.092,2.1,1.771,2.6285,2023-09-11T13:00:00Z,2023-09-11,Queen Mary,Cunard Line,Full Turn,2500,1253,Yes,Yes,TRUE,36,29,14,2
2023-09-11T18:00:00Z,69.6,84.6,966.727,1.9,1.5875,2.3015,2023-09-11T14:00:00Z,2023-09-11,Queen Mary,Cunard Line,Full Turn,2500,1253,Yes,Yes,TRUE,36,29,14,2
2023-09-11T19:00:00Z,72,82.4,966.612,1.6,1.3315,1.9465,2023-09-11T15:00:00Z,2023-09-11,Queen Mary,Cunard Line,Full Turn,2500,1253,Yes,Yes,TRUE,36,29,14,2
2023-09-11T20:00:00Z,70.333,82.5,966.699,1.3,1.0445,1.555,2023-09-11T16:00:00Z,2023-09-11,Queen Mary,Cunard Line,Full Turn,2500,1253,Yes,Yes,TRUE,36,29,14,2
2023-09-11T21:00:00Z,68.133,81.8,967.074,1.5,1.289,1.8175,2023-09-11T17:00:00Z,2023-09-11,Queen Mary,Cunard Line,Full Turn,2500,1253,Yes,Yes,TRUE,36,29,14,2
2023-09-11T22:00:00Z,77.333,79.5,967.262,1.8,1.593,2.325,2023-09-11T18:00:00Z,2023-09-11,Queen Mary,Cunard Line,Full Turn,2500,1253,Yes,Yes,TRUE,36,29,14,2
2023-09-11T23:00:00Z,88.2,77.067,967.724,2.3,2.4295,3.36,2023-09-11T19:00:00Z,2023-09-11,Queen Mary,Cunard Line,Full Turn,2500,1253,Yes,Yes,TRUE,36,29,14,2
2023-09-12T00:00:00Z,95.5,75.267,968.023,2.5,2.656,3.7695,2023-09-11T20:00:00Z,2023-09-11,Queen Mary,Cunard Line,Full Turn,2500,1253,Yes,Yes,TRUE,36,29,14,2
2023-09-12T01:00:00Z,99.8,73.566,968.045,2.6,2.791,4.0595,2023-09-11T21:00:00Z,2023-09-11,Queen Mary,Cunard Line,Full Turn,2500,1253,Yes,Yes,TRUE,36,29,14,2
2023-09-12T02:00:00Z,100,72.267,967.912,2.7,2.926,4.296,2023-09-11T22:00:00Z,2023-09-11,Queen Mary,Cunard Line,Full Turn,2500,1253,Yes,Yes,TRUE,36,29,14,2
2023-09-12T03:00:00Z,100,72.434,968.067,2.8,2.897,4.249,2023-09-11T23:00:00Z,2023-09-11,Queen Mary,Cunard Line,Full Turn,2500,1253,Yes,Yes,TRUE,36,29,14,2
2023-09-12T04:00:00Z,100,71.166,967.822,2.8,2.927,4.433,2023-09-12T00:00:00Z,2023-09-12,NA,NA,NA,0,0,NA,NA,FALSE,33,39,10,2
2023-09-12T05:00:00Z,100,70.1,967.544,2.9,2.996,4.5705,2023-09-12T01:00:00Z,2023-09-12,NA,NA,NA,0,0,NA,NA,FALSE,33,39,10,2
2023-09-12T06:00:00Z,100,69.3,967.263,2.8,2.961,4.4435,2023-09-12T02:00:00Z,2023-09-12,NA,NA,NA,0,0,NA,NA,FALSE,33,39,10,2
2023-09-12T07:00:00Z,100,68.3,967.046,2.8,2.9155,4.4165,2023-09-12T03:00:00Z,2023-09-12,NA,NA,NA,0,0,NA,NA,FALSE,33,39,10,2
2023-09-12T08:00:00Z,100,67.466,967.103,2.8,2.8375,4.429,2023-09-12T04:00:00Z,2023-09-12,NA,NA,NA,0,0,NA,NA,FALSE,33,39,10,2
2023-09-12T09:00:00Z,100,65.933,967.009,2.7,2.644,4.2835,2023-09-12T05:00:00Z,2023-09-12,NA,NA,NA,0,0,NA,NA,FALSE,33,39,10,2
2023-09-12T10:00:00Z,100,65.767,967.281,2.5,2.4835,4.133,2023-09-12T06:00:00Z,2023-09-12,NA,NA,NA,0,0,NA,NA,FALSE,33,39,10,2
2023-09-12T11:00:00Z,100,66.233,967.771,2.2,1.914,3.513,2023-09-12T07:00:00Z,2023-09-12,NA,NA,NA,0,0,NA,NA,FALSE,33,39,10,2
2023-09-12T12:00:00Z,100,68.434,967.995,2.8,2.516,4.253,2023-09-12T08:00:00Z,2023-09-12,NA,NA,NA,0,0,NA,NA,FALSE,33,39,10,2
2023-09-12T13:00:00Z,69.133,80.434,967.958,2.5,2.248,3.4145,2023-09-12T09:00:00Z,2023-09-12,NA,NA,NA,0,0,NA,NA,FALSE,33,39,10,2
2023-09-12T14:00:00Z,50.433,87.667,967.714,2.3,2.2155,3.1625,2023-09-12T10:00:00Z,2023-09-12,NA,NA,NA,0,0,NA,NA,FALSE,33,39,10,2
2023-09-12T15:00:00Z,48.166,87.467,967.456,2.6,2.7135,3.7495,2023-09-12T11:00:00Z,2023-09-12,NA,NA,NA,0,0,NA,NA,FALSE,33,39,10,2
2023-09-12T16:00:00Z,48.433,86.9,966.995,2.8,2.8,4.0215,2023-09-12T12:00:00Z,2023-09-12,NA,NA,NA,0,0,NA,NA,FALSE,33,39,10,2
2023-09-12T17:00:00Z,43.6,87.333,966.466,3,3.1875,4.4595,2023-09-12T13:00:00Z,2023-09-12,NA,NA,NA,0,0,NA,NA,FALSE,33,39,10,2
2023-09-12T18:00:00Z,44.466,87.033,966.024,3.4,3.707,5.1705,2023-09-12T14:00:00Z,2023-09-12,NA,NA,NA,0,0,NA,NA,FALSE,33,39,10,2
2023-09-12T19:00:00Z,46.5,85.466,965.493,4,4.557,6.3195,2023-09-12T15:00:00Z,2023-09-12,NA,NA,NA,0,0,NA,NA,FALSE,33,39,10,2
2023-09-12T20:00:00Z,48.334,84.7,965.371,4.6,5.251,7.43,2023-09-12T16:00:00Z,2023-09-12,NA,NA,NA,0,0,NA,NA,FALSE,33,39,10,2
2023-09-12T21:00:00Z,53.3,83.5,965.149,4.8,5.4585,7.7725,2023-09-12T17:00:00Z,2023-09-12,NA,NA,NA,0,0,NA,NA,FALSE,33,39,10,2
2023-09-12T22:00:00Z,81.467,80.066,964.856,5.1,5.773,8.285,2023-09-12T18:00:00Z,2023-09-12,NA,NA,NA,0,0,NA,NA,FALSE,33,39,10,2
2023-09-12T23:00:00Z,98.067,75.933,965.023,5.6,6.4425,9.2955,2023-09-12T19:00:00Z,2023-09-12,NA,NA,NA,0,0,NA,NA,FALSE,33,39,10,2
2023-09-13T00:00:00Z,100,73.233,965.439,6,6.8145,10.1445,2023-09-12T20:00:00Z,2023-09-12,NA,NA,NA,0,0,NA,NA,FALSE,33,39,10,2
2023-09-13T01:00:00Z,100,71.5,965.652,6.2,6.965,10.6025,2023-09-12T21:00:00Z,2023-09-12,NA,NA,NA,0,0,NA,NA,FALSE,33,39,10,2
2023-09-13T02:00:00Z,100,70.034,965.448,6.4,7.0485,10.834,2023-09-12T22:00:00Z,2023-09-12,NA,NA,NA,0,0,NA,NA,FALSE,33,39,10,2
2023-09-13T03:00:00Z,100,69.667,965.399,6.4,6.997,10.9595,2023-09-12T23:00:00Z,2023-09-12,NA,NA,NA,0,0,NA,NA,FALSE,33,39,10,2
2023-09-13T04:00:00Z,100,69.867,965.049,6.4,6.9865,10.895,2023-09-13T00:00:00Z,2023-09-13,NA,NA,NA,0,0,NA,NA,FALSE,31,32,12,2
2023-09-13T05:00:00Z,100,69.966,964.782,5.9,6.7015,10.207,2023-09-13T01:00:00Z,2023-09-13,NA,NA,NA,0,0,NA,NA,FALSE,31,32,12,2
2023-09-13T06:00:00Z,100,70,964.287,5.9,6.7115,10.107,2023-09-13T02:00:00Z,2023-09-13,NA,NA,NA,0,0,NA,NA,FALSE,31,32,12,2
2023-09-13T07:00:00Z,100,69.966,964.241,6.1,6.9375,10.593,2023-09-13T03:00:00Z,2023-09-13,NA,NA,NA,0,0,NA,NA,FALSE,31,32,12,2
2023-09-13T08:00:00Z,100,70.533,964.233,6.5,7.2585,11.297,2023-09-13T04:00:00Z,2023-09-13,NA,NA,NA,0,0,NA,NA,FALSE,31,32,12,2
2023-09-13T09:00:00Z,100,71,964.479,6.8,7.5075,11.6735,2023-09-13T05:00:00Z,2023-09-13,NA,NA,NA,0,0,NA,NA,FALSE,31,32,12,2
2023-09-13T10:00:00Z,100,70.733,964.245,6.2,7.033,10.6475,2023-09-13T06:00:00Z,2023-09-13,NA,NA,NA,0,0,NA,NA,FALSE,31,32,12,2
2023-09-13T11:00:00Z,100,71.034,964.476,6.7,7.4355,11.4025,2023-09-13T07:00:00Z,2023-09-13,NA,NA,NA,0,0,NA,NA,FALSE,31,32,12,2
2023-09-13T12:00:00Z,100,71.367,964.827,5.7,6.6515,9.722,2023-09-13T08:00:00Z,2023-09-13,NA,NA,NA,0,0,NA,NA,FALSE,31,32,12,2
2023-09-13T13:00:00Z,100,71.633,964.997,5.6,6.372,9.3765,2023-09-13T09:00:00Z,2023-09-13,NA,NA,NA,0,0,NA,NA,FALSE,31,32,12,2
2023-09-13T14:00:00Z,100,73.1,965.198,3.3,3.593,5.1395,2023-09-13T10:00:00Z,2023-09-13,NA,NA,NA,0,0,NA,NA,FALSE,31,32,12,2
2023-09-13T15:00:00Z,95.034,77.633,965.18,3,2.9355,4.4635,2023-09-13T11:00:00Z,2023-09-13,NA,NA,NA,0,0,NA,NA,FALSE,31,32,12,2
2023-09-13T16:00:00Z,74.867,79.967,965.064,3.2,3.2525,4.8295,2023-09-13T12:00:00Z,2023-09-13,NA,NA,NA,0,0,NA,NA,FALSE,31,32,12,2
2023-09-13T17:00:00Z,68.566,80.867,964.78,3.3,3.3835,5.062,2023-09-13T13:00:00Z,2023-09-13,NA,NA,NA,0,0,NA,NA,FALSE,31,32,12,2
2023-09-13T18:00:00Z,62.633,80.334,964.426,2.5,2.5985,3.7085,2023-09-13T14:00:00Z,2023-09-13,NA,NA,NA,0,0,NA,NA,FALSE,31,32,12,2
2023-09-13T19:00:00Z,69.033,77.9,963.954,3,3.2175,4.603,2023-09-13T15:00:00Z,2023-09-13,NA,NA,NA,0,0,NA,NA,FALSE,31,32,12,2
2023-09-13T20:00:00Z,60.7,78.867,963.812,2.9,3.081,4.4255,2023-09-13T16:00:00Z,2023-09-13,NA,NA,NA,0,0,NA,NA,FALSE,31,32,12,2
2023-09-13T21:00:00Z,65.167,78.434,963.974,3.3,3.6585,5.2435,2023-09-13T17:00:00Z,2023-09-13,NA,NA,NA,0,0,NA,NA,FALSE,31,32,12,2
2023-09-13T22:00:00Z,87.633,75.4,964.385,3.8,4.409,6.201,2023-09-13T18:00:00Z,2023-09-13,NA,NA,NA,0,0,NA,NA,FALSE,31,32,12,2
2023-09-13T23:00:00Z,90.4,73.934,964.958,3.6,4.103,5.7395,2023-09-13T19:00:00Z,2023-09-13,NA,NA,NA,0,0,NA,NA,FALSE,31,32,12,2
2023-09-14T00:00:00Z,96.834,71.933,965.506,3.8,4.2725,6.1045,2023-09-13T20:00:00Z,2023-09-13,NA,NA,NA,0,0,NA,NA,FALSE,31,32,12,2
2023-09-14T01:00:00Z,99.966,70.6,965.796,3.8,4.2175,6.2495,2023-09-13T21:00:00Z,2023-09-13,NA,NA,NA,0,0,NA,NA,FALSE,31,32,12,2
2023-09-14T02:00:00Z,100,68.767,966.187,3.7,4.2705,6.2935,2023-09-13T22:00:00Z,2023-09-13,NA,NA,NA,0,0,NA,NA,FALSE,31,32,12,2
2023-09-14T03:00:00Z,100,68.334,967.043,3.3,3.668,5.3145,2023-09-13T23:00:00Z,2023-09-13,NA,NA,NA,0,0,NA,NA,FALSE,31,32,12,2
2023-09-14T04:00:00Z,100,67.534,967.486,3,3.521,4.885,2023-09-14T00:00:00Z,2023-09-14,NA,NA,NA,0,0,NA,NA,FALSE,28,29,6,2
2023-09-14T05:00:00Z,100,65.6,967.472,3.1,3.697,5.0775,2023-09-14T01:00:00Z,2023-09-14,NA,NA,NA,0,0,NA,NA,FALSE,28,29,6,2
2023-09-14T06:00:00Z,99.267,64.9,967.438,2.8,3.3245,4.528,2023-09-14T02:00:00Z,2023-09-14,NA,NA,NA,0,0,NA,NA,FALSE,28,29,6,2
2023-09-14T07:00:00Z,97.833,63.733,967.254,2.5,2.9155,4.0305,2023-09-14T03:00:00Z,2023-09-14,NA,NA,NA,0,0,NA,NA,FALSE,28,29,6,2
2023-09-14T08:00:00Z,95.534,62.433,967.54,2.2,2.353,3.4985,2023-09-14T04:00:00Z,2023-09-14,NA,NA,NA,0,0,NA,NA,FALSE,28,29,6,2
2023-09-14T09:00:00Z,99.666,60.767,968.094,2.2,2.2475,3.381,2023-09-14T05:00:00Z,2023-09-14,NA,NA,NA,0,0,NA,NA,FALSE,28,29,6,2
2023-09-14T10:00:00Z,100,59.666,968.776,2.2,2.376,3.5215,2023-09-14T06:00:00Z,2023-09-14,NA,NA,NA,0,0,NA,NA,FALSE,28,29,6,2
2023-09-14T11:00:00Z,100,60.5,969.461,2.2,2.2335,3.345,2023-09-14T07:00:00Z,2023-09-14,NA,NA,NA,0,0,NA,NA,FALSE,28,29,6,2
2023-09-14T12:00:00Z,94.466,63.666,969.68,2,2.1155,3.0425,2023-09-14T08:00:00Z,2023-09-14,NA,NA,NA,0,0,NA,NA,FALSE,28,29,6,2
2023-09-14T13:00:00Z,51.9,76.8,969.898,1.7,1.4615,2.232,2023-09-14T09:00:00Z,2023-09-14,NA,NA,NA,0,0,NA,NA,FALSE,28,29,6,2
2023-09-14T14:00:00Z,38.267,82.5,969.957,1.7,1.3235,2.1905,2023-09-14T10:00:00Z,2023-09-14,NA,NA,NA,0,0,NA,NA,FALSE,28,29,6,2
2023-09-14T15:00:00Z,38.2,81.433,970.158,1.6,1.2125,2.004,2023-09-14T11:00:00Z,2023-09-14,NA,NA,NA,0,0,NA,NA,FALSE,28,29,6,2
2023-09-14T16:00:00Z,38.867,78.466,969.854,1.8,1.535,2.386,2023-09-14T12:00:00Z,2023-09-14,NA,NA,NA,0,0,NA,NA,FALSE,28,29,6,2
2023-09-14T17:00:00Z,41.2,77.267,969.743,1.8,1.5425,2.3875,2023-09-14T13:00:00Z,2023-09-14,NA,NA,NA,0,0,NA,NA,FALSE,28,29,6,2
2023-09-14T18:00:00Z,44.533,75.1,969.504,1.6,1.2195,2.0245,2023-09-14T14:00:00Z,2023-09-14,NA,NA,NA,0,0,NA,NA,FALSE,28,29,6,2
2023-09-14T19:00:00Z,47.4,72.8,969.168,1.6,1.1895,2.0265,2023-09-14T15:00:00Z,2023-09-14,NA,NA,NA,0,0,NA,NA,FALSE,28,29,6,2
2023-09-14T20:00:00Z,47.633,71.834,969.113,1.5,1.1205,1.9665,2023-09-14T16:00:00Z,2023-09-14,NA,NA,NA,0,0,NA,NA,FALSE,28,29,6,2
2023-09-14T21:00:00Z,49.8,69.333,969.362,1.4,1.0575,1.7895,2023-09-14T17:00:00Z,2023-09-14,NA,NA,NA,0,0,NA,NA,FALSE,28,29,6,2
2023-09-14T22:00:00Z,51.333,68.767,969.707,1.6,1.324,2.2175,2023-09-14T18:00:00Z,2023-09-14,NA,NA,NA,0,0,NA,NA,FALSE,28,29,6,2
2023-09-14T23:00:00Z,55.267,67.166,970.159,2.1,1.845,3.0915,2023-09-14T19:00:00Z,2023-09-14,NA,NA,NA,0,0,NA,NA,FALSE,28,29,6,2
2023-09-15T00:00:00Z,59.766,65.267,970.635,2.3,2.1875,3.691,2023-09-14T20:00:00Z,2023-09-14,NA,NA,NA,0,0,NA,NA,FALSE,28,29,6,2
2023-09-15T01:00:00Z,66.2,63.334,970.932,2.3,2.0065,3.4805,2023-09-14T21:00:00Z,2023-09-14,NA,NA,NA,0,0,NA,NA,FALSE,28,29,6,2
2023-09-15T02:00:00Z,71.466,62,971.128,2.2,1.9585,3.4475,2023-09-14T22:00:00Z,2023-09-14,NA,NA,NA,0,0,NA,NA,FALSE,28,29,6,2
2023-09-15T03:00:00Z,76.4,60.6,971.189,2.2,1.9495,3.3845,2023-09-14T23:00:00Z,2023-09-14,NA,NA,NA,0,0,NA,NA,FALSE,28,29,6,2
2023-09-15T04:00:00Z,81.261,59.825,971.332,2.3,2.029,3.6155,2023-09-15T00:00:00Z,2023-09-15,NA,NA,NA,0,0,NA,NA,FALSE,21,21,4,2
2023-09-15T05:00:00Z,84.567,58.8,971.111,2.3,2.0475,3.596,2023-09-15T01:00:00Z,2023-09-15,NA,NA,NA,0,0,NA,NA,FALSE,21,21,4,2
2023-09-15T06:00:00Z,88.333,58.133,970.76,2.3,2.033,3.685,2023-09-15T02:00:00Z,2023-09-15,NA,NA,NA,0,0,NA,NA,FALSE,21,21,4,2
2023-09-15T07:00:00Z,89.767,57.633,970.501,2.2,1.927,3.3725,2023-09-15T03:00:00Z,2023-09-15,NA,NA,NA,0,0,NA,NA,FALSE,21,21,4,2
2023-09-15T08:00:00Z,87.567,58,970.632,2.3,2.042,3.73,2023-09-15T04:00:00Z,2023-09-15,NA,NA,NA,0,0,NA,NA,FALSE,21,21,4,2
2023-09-15T09:00:00Z,89.067,57.133,971.098,2.5,2.205,3.9965,2023-09-15T05:00:00Z,2023-09-15,NA,NA,NA,0,0,NA,NA,FALSE,21,21,4,2
2023-09-15T10:00:00Z,95.667,55.5,970.971,2.5,2.215,4.106,2023-09-15T06:00:00Z,2023-09-15,NA,NA,NA,0,0,NA,NA,FALSE,21,21,4,2
2023-09-15T11:00:00Z,97.6,55.466,970.951,2.8,2.612,4.748,2023-09-15T07:00:00Z,2023-09-15,NA,NA,NA,0,0,NA,NA,FALSE,21,21,4,2
2023-09-15T12:00:00Z,89.6,58.434,970.945,3,2.892,5.067,2023-09-15T08:00:00Z,2023-09-15,NA,NA,NA,0,0,NA,NA,FALSE,21,21,4,2
2023-09-15T13:00:00Z,59.8,66.267,970.851,3.1,3.0325,5.09,2023-09-15T09:00:00Z,2023-09-15,NA,NA,NA,0,0,NA,NA,FALSE,21,21,4,2
2023-09-15T14:00:00Z,47.367,72.1,970.617,2.9,2.7215,4.4465,2023-09-15T10:00:00Z,2023-09-15,NA,NA,NA,0,0,NA,NA,FALSE,21,21,4,2
2023-09-15T15:00:00Z,43.4,74.867,969.901,2.4,2.15,3.5205,2023-09-15T11:00:00Z,2023-09-15,NA,NA,NA,0,0,NA,NA,FALSE,21,21,4,2
2023-09-15T16:00:00Z,42.466,75.3,969.303,2.1,1.7805,2.974,2023-09-15T12:00:00Z,2023-09-15,NA,NA,NA,0,0,NA,NA,FALSE,21,21,4,2
2023-09-15T17:00:00Z,42.733,75.867,968.743,2.1,1.739,2.904,2023-09-15T13:00:00Z,2023-09-15,NA,NA,NA,0,0,NA,NA,FALSE,21,21,4,2
2023-09-15T18:00:00Z,41.666,76.733,968.293,2.3,2.042,3.3845,2023-09-15T14:00:00Z,2023-09-15,NA,NA,NA,0,0,NA,NA,FALSE,21,21,4,2
2023-09-15T19:00:00Z,43.667,73.767,967.876,2.3,1.977,3.3075,2023-09-15T15:00:00Z,2023-09-15,NA,NA,NA,0,0,NA,NA,FALSE,21,21,4,2
2023-09-15T20:00:00Z,43.867,71.767,967.668,2.1,1.8605,3.0745,2023-09-15T16:00:00Z,2023-09-15,NA,NA,NA,0,0,NA,NA,FALSE,21,21,4,2
2023-09-15T21:00:00Z,46.6,71.166,967.518,2.2,2.008,3.271,2023-09-15T17:00:00Z,2023-09-15,NA,NA,NA,0,0,NA,NA,FALSE,21,21,4,2
2023-09-15T22:00:00Z,51.8,70.933,967.44,2.4,2.277,3.622,2023-09-15T18:00:00Z,2023-09-15,NA,NA,NA,0,0,NA,NA,FALSE,21,21,4,2
2023-09-15T23:00:00Z,63.767,68.334,967.305,2.5,2.408,3.9455,2023-09-15T19:00:00Z,2023-09-15,NA,NA,NA,0,0,NA,NA,FALSE,21,21,4,2
2023-09-16T00:00:00Z,71.3,66.567,967.635,2.8,2.647,4.463,2023-09-15T20:00:00Z,2023-09-15,NA,NA,NA,0,0,NA,NA,FALSE,21,21,4,2
2023-09-16T01:00:00Z,72.034,65.6,967.398,3,3.0225,4.9735,2023-09-15T21:00:00Z,2023-09-15,NA,NA,NA,0,0,NA,NA,FALSE,21,21,4,2
2023-09-16T02:00:00Z,77.8,63,967.295,3.2,3.111,5.164,2023-09-15T22:00:00Z,2023-09-15,NA,NA,NA,0,0,NA,NA,FALSE,21,21,4,2
2023-09-16T03:00:00Z,82.1,61.8,967.317,3.3,3.2405,5.4545,2023-09-15T23:00:00Z,2023-09-15,NA,NA,NA,0,0,NA,NA,FALSE,21,21,4,2
2023-09-16T04:00:00Z,81.6,62,967.116,3.4,3.377,5.8365,2023-09-16T00:00:00Z,2023-09-16,Emerald Princess,Princess Cruise Line,Full Turn,3000,1200,Yes,Yes,TRUE,23,26,5,1
2023-09-16T05:00:00Z,79.934,61.933,966.609,3.6,3.607,6.03,2023-09-16T01:00:00Z,2023-09-16,Emerald Princess,Princess Cruise Line,Full Turn,3000,1200,Yes,Yes,TRUE,23,26,5,1
2023-09-16T06:00:00Z,84.633,60.733,966.197,3.5,3.596,6.1575,2023-09-16T02:00:00Z,2023-09-16,Emerald Princess,Princess Cruise Line,Full Turn,3000,1200,Yes,Yes,TRUE,23,26,5,1
2023-09-16T07:00:00Z,86.834,60.733,966.055,3.6,3.611,6.369,2023-09-16T03:00:00Z,2023-09-16,Emerald Princess,Princess Cruise Line,Full Turn,3000,1200,Yes,Yes,TRUE,23,26,5,1
2023-09-16T08:00:00Z,87.633,59.767,965.947,3.5,3.5175,6.078,2023-09-16T04:00:00Z,2023-09-16,Emerald Princess,Princess Cruise Line,Full Turn,3000,1200,Yes,Yes,TRUE,23,26,5,1
2023-09-16T09:00:00Z,89.267,58.933,965.783,3.6,3.581,6.252,2023-09-16T05:00:00Z,2023-09-16,Emerald Princess,Princess Cruise Line,Full Turn,3000,1200,Yes,Yes,TRUE,23,26,5,1
