time_stamp,humidity,temperature,pressure,pm2.5_alt,pm1.0_atm,pm10.0_atm,local_datetime,Date
2023-09-25T08:00:00Z,58.834,-228,609.466,0.4,0.009,0.054,2023-09-25T04:00:00Z,2023-09-25
2023-09-25T19:00:00Z,54.1,-228,609.604,4.1,3.337,6.5315,2023-09-25T15:00:00Z,2023-09-25
2023-09-25T00:00:00Z,66.7,-228,609.261,1.1,0.3735,1.02,2023-09-24T20:00:00Z,2023-09-24
2023-09-25T23:00:00Z,56.666,-228,609.71,8.9,8.5865,15.288,2023-09-25T19:00:00Z,2023-09-25
2023-09-25T14:00:00Z,58,-228,609.532,0.7,0.062,0.492,2023-09-25T10:00:00Z,2023-09-25
2023-09-25T07:00:00Z,58.334,-228,609.419,0.4,0.0235,0.0935,2023-09-25T03:00:00Z,2023-09-25
2023-10-01T03:00:00Z,NA,NA,NA,10.9,9.837,19.649,2023-09-30T23:00:00Z,2023-09-30
2023-10-01T21:00:00Z,NA,NA,NA,7.9,7.3815,13.351,2023-10-01T17:00:00Z,2023-10-01
2023-10-01T04:00:00Z,NA,NA,NA,9.4,8.376,16.8895,2023-10-01T00:00:00Z,2023-10-01
2023-10-01T09:00:00Z,NA,NA,NA,10.6,9.3885,18.999,2023-10-01T05:00:00Z,2023-10-01
2023-10-01T23:00:00Z,NA,NA,NA,10.3,10.6495,17.9525,2023-10-01T19:00:00Z,2023-10-01
2023-10-01T07:00:00Z,NA,NA,NA,8.4,7.3105,14.825,2023-10-01T03:00:00Z,2023-10-01
2023-10-01T00:00:00Z,NA,NA,NA,5.2,4.839,8.522,2023-09-30T20:00:00Z,2023-09-30
2023-10-01T16:00:00Z,NA,NA,NA,15.2,13.3515,27.773,2023-10-01T12:00:00Z,2023-10-01
2023-10-01T08:00:00Z,NA,NA,NA,8.7,7.5635,15.474,2023-10-01T04:00:00Z,2023-10-01
2023-10-01T05:00:00Z,NA,NA,NA,8,6.969,13.8975,2023-10-01T01:00:00Z,2023-10-01
2023-10-01T11:00:00Z,NA,NA,NA,14.5,12.8635,27.121,2023-10-01T07:00:00Z,2023-10-01
2023-10-01T01:00:00Z,NA,NA,NA,7,6.8385,12.11,2023-09-30T21:00:00Z,2023-09-30
2023-10-01T14:00:00Z,NA,NA,NA,18.6,16.468,35.1895,2023-10-01T10:00:00Z,2023-10-01
2023-10-01T15:00:00Z,NA,NA,NA,16.7,14.727,30.7825,2023-10-01T11:00:00Z,2023-10-01
2023-10-01T02:00:00Z,NA,NA,NA,8.6,7.938,15.176,2023-09-30T22:00:00Z,2023-09-30
2023-10-01T17:00:00Z,NA,NA,NA,13.8,12.524,24.5995,2023-10-01T13:00:00Z,2023-10-01
2023-10-01T06:00:00Z,NA,NA,NA,7.9,6.8485,13.8065,2023-10-01T02:00:00Z,2023-10-01
2023-10-01T13:00:00Z,NA,NA,NA,18.2,16.046,34.6395,2023-10-01T09:00:00Z,2023-10-01
2023-10-01T20:00:00Z,NA,NA,NA,9.4,8.6895,16.148,2023-10-01T16:00:00Z,2023-10-01
2023-10-01T12:00:00Z,NA,NA,NA,15.9,13.825,29.833,2023-10-01T08:00:00Z,2023-10-01
2023-10-01T18:00:00Z,NA,NA,NA,12.9,11.6365,22.9345,2023-10-01T14:00:00Z,2023-10-01
2023-10-01T10:00:00Z,NA,NA,NA,12.3,10.821,22.916,2023-10-01T06:00:00Z,2023-10-01
2023-10-01T22:00:00Z,NA,NA,NA,7.4,7.19,12.5105,2023-10-01T18:00:00Z,2023-10-01
2023-10-01T19:00:00Z,NA,NA,NA,11.7,10.463,20.7445,2023-10-01T15:00:00Z,2023-10-01
2023-10-03T12:00:00Z,NA,NA,NA,21.9,21.7165,41.9965,2023-10-03T08:00:00Z,2023-10-03
2023-10-03T21:00:00Z,NA,NA,NA,8.1,8.4615,14.3825,2023-10-03T17:00:00Z,2023-10-03
2023-10-03T22:00:00Z,NA,NA,NA,11.9,12.6725,22.158,2023-10-03T18:00:00Z,2023-10-03
2023-10-03T18:00:00Z,NA,NA,NA,10.6,11.3135,19.062,2023-10-03T14:00:00Z,2023-10-03
2023-10-03T09:00:00Z,NA,NA,NA,13.4,13.742,25.178,2023-10-03T05:00:00Z,2023-10-03
2023-10-03T04:00:00Z,NA,NA,NA,13.3,13.495,25.046,2023-10-03T00:00:00Z,2023-10-03
2023-10-03T07:00:00Z,NA,NA,NA,13.1,12.95,24.7645,2023-10-03T03:00:00Z,2023-10-03
2023-10-03T23:00:00Z,NA,NA,NA,17,18.29,31.734,2023-10-03T19:00:00Z,2023-10-03
2023-10-03T14:00:00Z,NA,NA,NA,24,22.4785,44.715,2023-10-03T10:00:00Z,2023-10-03
2023-10-03T17:00:00Z,NA,NA,NA,12,12.946,21.414,2023-10-03T13:00:00Z,2023-10-03
2023-10-03T06:00:00Z,NA,NA,NA,13.9,13.805,26.2875,2023-10-03T02:00:00Z,2023-10-03
2023-10-03T15:00:00Z,NA,NA,NA,23,21.911,43.1565,2023-10-03T11:00:00Z,2023-10-03
2023-10-03T16:00:00Z,NA,NA,NA,17.7,18.213,32.623,2023-10-03T12:00:00Z,2023-10-03
2023-10-03T05:00:00Z,NA,NA,NA,14.1,14.31,26.692,2023-10-03T01:00:00Z,2023-10-03
2023-10-03T11:00:00Z,NA,NA,NA,17.2,18.053,32.36,2023-10-03T07:00:00Z,2023-10-03
2023-10-03T08:00:00Z,NA,NA,NA,12.8,12.602,23.5515,2023-10-03T04:00:00Z,2023-10-03
2023-10-03T00:00:00Z,NA,NA,NA,13.2,13.1915,24.66,2023-10-02T20:00:00Z,2023-10-02
2023-10-03T02:00:00Z,NA,NA,NA,11.5,11.6095,21.103,2023-10-02T22:00:00Z,2023-10-02
2023-10-03T10:00:00Z,NA,NA,NA,13.6,13.7425,25.94,2023-10-03T06:00:00Z,2023-10-03
2023-10-03T19:00:00Z,NA,NA,NA,9.3,9.745,16.727,2023-10-03T15:00:00Z,2023-10-03
2023-10-03T13:00:00Z,NA,NA,NA,23.9,22.8195,45.0165,2023-10-03T09:00:00Z,2023-10-03
2023-10-03T01:00:00Z,NA,NA,NA,10.6,10.7665,19.7305,2023-10-02T21:00:00Z,2023-10-02
2023-10-03T03:00:00Z,NA,NA,NA,13,13.287,24.257,2023-10-02T23:00:00Z,2023-10-02
2023-10-03T20:00:00Z,NA,NA,NA,8.8,9.3115,15.6145,2023-10-03T16:00:00Z,2023-10-03
2023-09-26T10:00:00Z,49.534,-228,609.539,12.9,12.0665,23.673,2023-09-26T06:00:00Z,2023-09-26
2023-09-26T01:00:00Z,55.834,-228,609.777,13,12.6305,23.3795,2023-09-25T21:00:00Z,2023-09-25
2023-09-26T00:00:00Z,55.034,-228,609.697,11.2,10.847,19.741,2023-09-25T20:00:00Z,2023-09-25
2023-09-26T17:00:00Z,51.833,-228,609.428,14.2,13.236,26.2045,2023-09-26T13:00:00Z,2023-09-26
2023-09-26T09:00:00Z,49.5,-228,609.562,12.9,12.0075,23.7515,2023-09-26T05:00:00Z,2023-09-26
2023-09-26T04:00:00Z,51.166,-228,609.59,16.4,15.8475,29.986,2023-09-26T00:00:00Z,2023-09-26
2023-09-26T02:00:00Z,55.867,-228,609.764,13.9,13.434,24.964,2023-09-25T22:00:00Z,2023-09-25
2023-09-26T08:00:00Z,50.433,-228,609.573,15.1,14.164,28.067,2023-09-26T04:00:00Z,2023-09-26
2023-09-26T12:00:00Z,51,-228,609.498,15.1,14.2405,28.002,2023-09-26T08:00:00Z,2023-09-26
2023-09-26T18:00:00Z,54.1,-228,609.553,14.4,13.362,26.148,2023-09-26T14:00:00Z,2023-09-26
2023-09-26T14:00:00Z,51.8,-228,609.383,16.8,15.719,31.3895,2023-09-26T10:00:00Z,2023-09-26
2023-09-26T15:00:00Z,52.867,-228,609.429,16.8,15.7915,31.435,2023-09-26T11:00:00Z,2023-09-26
2023-09-26T03:00:00Z,52.433,-228,609.661,14.4,13.914,26.0625,2023-09-25T23:00:00Z,2023-09-25
2023-09-26T13:00:00Z,52,-228,609.458,16,15.0855,30.0925,2023-09-26T09:00:00Z,2023-09-26
2023-09-26T21:00:00Z,52.966,-228,609.5,14.1,13.041,25.6595,2023-09-26T17:00:00Z,2023-09-26
